State	X2020.12.12	X2020.12.13	X2020.12.14	X2020.12.15	X2020.12.16	X2020.12.17	X2020.12.18	X2020.12.19	X2020.12.20	X2020.12.21	X2020.12.22	X2020.12.23	X2020.12.24	X2020.12.25	X2020.12.26	X2020.12.27	X2020.12.28	X2020.12.29	X2020.12.30	X2020.12.31	X2021.01.01	X2021.01.02	X2021.01.03	X2021.01.04	X2021.01.05	X2021.01.06	X2021.01.07	X2021.01.08	X2021.01.09	X2021.01.10	X2021.01.11	X2021.01.12	X2021.01.13	X2021.01.14	X2021.01.15	X2021.01.16	X2021.01.17	X2021.01.18	X2021.01.19	X2021.01.20	X2021.01.21	X2021.01.22	X2021.01.23	X2021.01.24	X2021.01.25	X2021.01.26	X2021.01.27	X2021.01.28	X2021.01.29	X2021.01.30	X2021.01.31	X2021.02.01	X2021.02.02	X2021.02.03	X2021.02.04	X2021.02.05	X2021.02.06	X2021.02.07	X2021.02.08	X2021.02.09	X2021.02.10	X2021.02.11	X2021.02.12	X2021.02.13	X2021.02.14	X2021.02.15	X2021.02.16	X2021.02.17	X2021.02.18	X2021.02.19	X2021.02.20	X2021.02.21	X2021.02.22	X2021.02.23	X2021.02.24	X2021.02.25	X2021.02.26	X2021.02.27	X2021.02.28	X2021.03.01	X2021.03.02	X2021.03.03	X2021.03.04	X2021.03.05	X2021.03.06	X2021.03.07	X2021.03.08	X2021.03.09	X2021.03.10	X2021.03.11	X2021.03.12	X2021.03.13	X2021.03.14	X2021.03.15	X2021.03.16	X2021.03.17	X2021.03.18	X2021.03.19	X2021.03.20	X2021.03.21	X2021.03.22	X2021.03.23	X2021.03.24	X2021.03.25	X2021.03.26	X2021.03.27	X2021.03.28	X2021.03.29	X2021.03.30	X2021.03.31	X2021.04.01	X2021.04.02	X2021.04.03	X2021.04.04	X2021.04.05	X2021.04.06	X2021.04.07	X2021.04.08	X2021.04.09	X2021.04.10	X2021.04.11	X2021.04.12	X2021.04.13	X2021.04.14	X2021.04.15	X2021.04.16	X2021.04.17	X2021.04.18	X2021.04.19	X2021.04.20	X2021.04.21	X2021.04.22	X2021.04.23	X2021.04.24	X2021.04.25	X2021.04.26	X2021.04.27	X2021.04.28	X2021.04.29	X2021.04.30	X2021.05.01	X2021.05.02	X2021.05.03	X2021.05.04	X2021.05.05	X2021.05.06	X2021.05.07	X2021.05.08	X2021.05.09	X2021.05.10
Kentucky	221137	225191	229263	233321	237366	241396.5	245403.5	249384.5	253340	257306	261257	265201.5	269148.5	273047.5	276946.5	280808	284671.5	288512	292343	296146.5	299984	303764.5	307556	311303.5	315066.5	318807	322537	326265.5	329987	333709	337372.5	341077	344748.5	348408	352051	355681.5	359359	363021	366659.5	370283.5	373904	377495.5	381102.5	384666	388265	391872	395443	399028	402552	406115.5	409677	413205	416740	420269	423826	427342.5	430863.5	434358	437851.5	441380	444894	448364.5	451864.5	455314.5	458813.5	462308.5	465792	469277	472701	476168.5	479630	483031	486469	489917.5	493360.5	496742.5	500218.5	503607	507019	510449	513853	517242	520661	524074.5	527449	530863.5	534246	537660.5	541035	544400	547759	551116	554449.5	557829	561114.5	564473.5	567790.5	571160.5	574523.5	577882.5	581169	584523	587810.5	591171.5	594472	597750.5	601021	604300.5	607642	610949	614244.5	617537	620764	624062	627322	630608.5	633867.5	637210	640479.5	643683.5	646972.5	650220.5	653432	656739.5	660012	663289	666483	669711	672926	676128.5	679341.5	682572.5	685805	689064.5	692257.5	695488	698660	701824.5	705005	708214.5	711412	714553.5	717725.5	720860.5	724044.5	727191	730358	733503.5	736686.5	739867.5
Louisiana	266803	269459	272150	274845	277549.5	280240.5	282932	285602.5	288268.5	290964.5	293659	296354	299040.5	301739	304433	307121	309807	312474.5	315165.5	317836.5	320516	323218	325895	328570.5	331235	333884	336576	339259.5	341931	344599	347271	349955.5	352605	355277	357952.5	360620	363275	365948.5	368594.5	371213.5	373886	376520.5	379166.5	381805.5	384435	387093.5	389730	392363.5	395013	397650.5	400276.5	402884.5	405518.5	408176.5	410779.5	413407	416025.5	418631	421261	423862	426484.5	429088	431688.5	434308	436944	439551	442165.5	444782	447406.5	449996.5	452572.5	455194	457790	460373	462977.5	465580.5	468147	470757.5	473341	475945	478509.5	481109.5	483669	486247	488856.5	491405	493988	496563	499149.5	501707.5	504275.5	506858	509426.5	512002	514569.5	517154	519666.5	522226	524799	527327.5	529880.5	532424.5	534984.5	537561	540108.5	542649.5	545177.5	547743	550301	552836.5	555348.5	557856	560381.5	562943	565463	567972	570510	573030	575509.5	578026	580541	583040	585561.5	588064	590570.5	593087	595533	598024	600550.5	603052.5	605562	608022.5	610502.5	612994.5	615490	618011.5	620474.5	622954	625409	627969	630458	632934	635399	637911	640399	642878.5	645344.5	647801.5	650268	652703
Maine	15627	16057	16492	16933	17377	17823	18273	18718	19173	19630.5	20097	20560	21028	21496.5	21966	22437.5	22907	23381	23853.5	24333.5	24809.5	25293	25765.5	26246	26724	27204	27687	28170.5	28652	29135.5	29621	30109	30590	31079.5	31560.5	32039	32526	33021.5	33508.5	33987.5	34486	34964.5	35453	35933	36416	36892	37389	37874	38368	38862	39343	39828	40316.5	40802	41293	41784.5	42261	42742.5	43229.5	43727	44216.5	44703	45182.5	45670.5	46161	46656	47138.5	47620.5	48104.5	48586.5	49070.5	49561	50049	50530	51013.5	51514.5	51993.5	52462.5	52962.5	53430	53901	54382.5	54867.5	55350.5	55838	56331	56826	57296	57786	58274.5	58756.5	59233.5	59712.5	60196.5	60673	61159	61620	62100	62595	63074.5	63567	64048	64527.5	65001	65491	65969	66449.5	66922.5	67394.5	67888	68373.5	68851	69336.5	69792	70272.5	70746.5	71222.5	71685.5	72145.5	72617.5	73113.5	73583	74074.5	74543	75004.5	75471	75958	76412	76893.5	77380	77859	78317	78782.5	79267.5	79755	80205	80677	81151	81625.5	82087	82562.5	83030	83505.5	83974.5	84448	84917.5	85396.5	85860.5	86320	86777
Maryland	231767	235097	238428.5	241759	245079	248378	251672	254939	258202.5	261461	264718.5	267961.5	271183.5	274412.5	277618	280812.5	284006	287199.5	290355.5	293527.5	296682	299834	302982	306126	309253.5	312376.5	315479.5	318549	321663.5	324759.5	327858	330922.5	333979.5	337064	340111.5	343156.5	346216.5	349230.5	352249	355271	358298	361329.5	364352	367361.5	370357	373364	376364	379353.5	382343.5	385323	388297	391266.5	394217.5	397209	400182	403121.5	406079	409017	412021	414955.5	417920.5	420862.5	423791.5	426745	429679.5	432582	435522	438445.5	441409	444328.5	447255.5	450148	453043.5	455971.5	458880	461814.5	464729	467618.5	470497	473368	476296	479153	482065	484966	487835.5	490691.5	493568.5	496440.5	499312	502191	505046	507965.5	510801.5	513637.5	516565.5	519407.5	522255.5	525090.5	527979	530803.5	533682.5	536531	539355	542246	545067	547868	550708.5	553568	556392.5	559233.5	562021.5	564840	567685	570527.5	573348	576171	578979.5	581819.5	584644.5	587442	590218	593053	595892.5	598673.5	601517.5	604342	607142	609925	612691	615467	618264.5	621073	623855.5	626650.5	629410.5	632195.5	634990.5	637775.5	640528	643326	646072.5	648828	651598	654334	657112	659903	662684	665450.5	668160.5	670938.5
Massachusetts	285909	291442	297032	302652	308314	313972	319646	325304	331010	336763	342541	348292	354102	359878	365688	371520	377365	383199	389050	394856	400758	406589	412439	418266	424171	430050	435882	441808	447657	453524	459395	465209	471042	476963	482804	488627	494522	500466	506285	512203	518061	523944	529860	535653	541495	547313	553149	559019	564896	570722	576590	582387	588342	594138	599825	605814	611607	617471	623297	629033	634804	640594	646341	652116	657795	663464	669241	675007	680756	686477	692279	698013	703648	709311	714990	720751	726453	732105	737831	743560	749133	754835	760476	766171	771813	777414	783041	788613	794270	799854	805426	810992	816554	822194	827830	833383	838973	844572	850099	855688	861240	866749	872206	877775	883271	888672	894187	899714	905198	910698	916128	921571	927125	932643	938133	943565	948808	954159	959513	964930	970381	975875	981142	986501	991862	997235	1002665	1008069	1013367	1018651	1023998	1029284	1034607	1039865	1045184	1050438	1055717	1060970	1066275	1071483	1076779	1082019	1087315	1092505	1097857	1103122	1108308	1113643	1118757	1123926
Michigan	466955	473639.5	480348	487051	493763	500456	507126.5	513755.5	520337.5	526987.5	533608.5	540238.5	546839	553431	559967	566542.5	573066.5	579605	586124	592619.5	599108	605582	612061	618496	624937	631347	637784.5	644212	650641	657049	663424.5	669797.5	676155	682532.5	688933.5	695283.5	701615.5	707926	714264	720535.5	726787.5	733094.5	739396.5	745624	751907.5	758160.5	764421.5	770637	776818.5	783065	789316.5	795499	801694	807917.5	814087.5	820191.5	826388	832545	838794	845023	851100	857241	863322.5	869516.5	875680.5	881734	887783	893977	900038.5	906109.5	912196	918247.5	924309	930394	936522	942596.5	948649.5	954666	960696	966741	972699.5	978744	984778	990818	996763.5	1002712.5	1008721.5	1014700.5	1020706	1026632.5	1032613	1038564.5	1044584	1050567.5	1056453.5	1062395.5	1068340.5	1074235	1080111.5	1086062	1092000	1097831	1103711.5	1109656	1115581	1121447	1127338	1133205	1139064	1144893	1150784	1156627.5	1162511	1168431.5	1174256.5	1180019.5	1185883.5	1191725	1197503.5	1203290.5	1209201	1214978.5	1220790	1226580.5	1232342	1238191	1244000	1249778.5	1255554	1261323	1267061	1272767.5	1278542.5	1284354.5	1290114.5	1295781.5	1301409	1307157	1312904.5	1318561	1324305	1329954.5	1335612.5	1341270	1346924.5	1352636	1358295.5	1363971	1369653	1375381.5
Minnesota	375682	380482	385384	390322.5	395296.5	400296	405325	410324	415357	420448.5	425560	430673	435791	440932.5	446087.5	451259	456428	461605.5	466812	471981	477193	482370	487571.5	492798.5	497999.5	503225	508432.5	513668.5	518879.5	524099	529319	534515.5	539724.5	544939.5	550201.5	555418	560598.5	565819.5	571065.5	576287.5	581458.5	586665	591846	597025	602281	607414.5	612650.5	617831	622982.5	628187	633349.5	638527.5	643697.5	648814	653966.5	659105	664299	669449.5	674549	679678	684936	689996	695105	700241	705395	710474.5	715549.5	720669	725811.5	730932	735961.5	741041	746121.5	751188.5	756171	761251	766321	771310.5	776376.5	781428.5	786449.5	791494	796465.5	801526.5	806495.5	811446	816467.5	821492.5	826481.5	831482.5	836482	841436.5	846413	851338.5	856266	861237.5	866202.5	871094.5	875994.5	880912	885827.5	890736.5	895572.5	900412.5	905308.5	910119	914981	919739.5	924556	929421	934289	939144.5	944044.5	948884.5	953748.5	958571	963450.5	968245.5	973004	977760	982579	987345.5	992212	996906.5	1001693.5	1006417	1011203.5	1015946.5	1020681	1025436	1030148	1034923	1039611.5	1044319	1049057.5	1053758	1058457.5	1063255	1067920	1072541.5	1077192	1081805	1086450	1091118.5	1095836.5	1100489.5	1105082.5	1109749.5	1114363.5	1119047.5
Mississippi	177425	179581	181762	183944	186126	188311	190487.5	192662.5	194836	197029	199206.5	201388.5	203576.5	205763	207942	210128.5	212301	214481	216646.5	218833.5	221009.5	223181.5	225360.5	227529	229695	231863	234029	236202.5	238358.5	240527	242693.5	244858.5	247010.5	249173	251342.5	253502.5	255649	257812.5	259974.5	262128	264283	266436	268582	270740.5	272902.5	275033.5	277186.5	279320	281453.5	283579	285715	287875.5	290005	292124	294255	296399	298475	300620	302772.5	304905.5	307018.5	309161.5	311269.5	313385	315523	317639.5	319707	321816	323944	326052	328166.5	330228.5	332379.5	334454	336553.5	338658	340720	342819.5	344878.5	346936.5	349009	351083.5	353163	355216	357331	359434.5	361498	363583	365665	367713.5	369818	371895	373981	376033.5	378127	380164.5	382230	384323	386340.5	388382.5	390420.5	392499.5	394545	396588.5	398606.5	400716.5	402743	404785	406837.5	408876.5	410935.5	412996.5	415023.5	416997	419030.5	421092	423124.5	425169.5	427171.5	429215	431224	433275.5	435277	437311	439291.5	441317.5	443298	445346	447324	449337.5	451330	453360	455337	457345	459368	461391	463359	465344	467315.5	469290.5	471269	473265	475277.5	477238	479241	481242	483203.5	485180	487126.5	489079
Missouri	347607	351812	356005	360184.5	364323	368434	372494	376497	380485	384466.5	388408.5	392320.5	396198	400045	403871	407663.5	411439	415181.5	418907.5	422572	426251	429903	433516	437123.5	440716.5	444278.5	447815	451311.5	454844	458305.5	461753	465196.5	468639.5	472044.5	475446.5	478848	482192.5	485518	488870.5	492170	495507.5	498779.5	502053	505342	508624.5	511861	515086.5	518295.5	521465.5	524663.5	527877	531058	534204.5	537384.5	540501	543608.5	546722	549830	552920.5	555991.5	559106	562227	565253.5	568326	571422	574498	577593.5	580605.5	583657	586676.5	589707	592697.5	595691	598698	601685.5	604652.5	607639.5	610606	613549.5	616544	619540.5	622534	625477.5	628387.5	631351.5	634316	637247.5	640152	643083.5	646056.5	649028.5	651909	654823	657743	660611.5	663553	666447	669354.5	672295.5	675174.5	678073	681005	683845	686742	689649	692577.5	695486	698333.5	701198.5	704063.5	706945.5	709802	712653.5	715543	718448.5	721273	724095.5	726945.5	729767	732613.5	735479.5	738325.5	741147.5	743981.5	746784	749611.5	752461	755221	758072.5	760846	763708	766493.5	769291.5	772117.5	774962	777754	780528	783354.5	786186	788980.5	791780.5	794565	797367.5	800147.5	802904.5	805721	808517.5	811295.5	814051	816878.5
Montana	72709	73563	74434	75314	76193	77070	77952.5	78835	79714	80604.5	81503	82395	83292	84192.5	85089.5	85989	86889.5	87794.5	88702.5	89622.5	90529	91445.5	92363	93276.5	94196.5	95104	96020.5	96931	97824	98732	99636	100543.5	101452.5	102367	103270	104175.5	105087.5	105981.5	106894.5	107804.5	108694	109600.5	110506.5	111409	112316.5	113208	114116	115020.5	115922.5	116820.5	117717.5	118603	119486	120371.5	121279	122165.5	123060.5	123940	124845	125740	126606.5	127494.5	128387.5	129269	130153.5	131038	131921	132797.5	133681	134561.5	135451	136323.5	137215.5	138083	138959.5	139836	140704.5	141593.5	142466.5	143324	144201	145086	145931.5	146806	147664.5	148540	149406	150262	151131.5	151983	152838	153697	154551	155409	156269.5	157109.5	157981.5	158847	159698	160543.5	161388.5	162244.5	163084	163940.5	164785	165640	166481.5	167327	168181.5	169032	169847	170698	171552	172394	173243	174080.5	174916	175751.5	176593	177413	178250.5	179077.5	179915.5	180727	181549.5	182377.5	183203	184036.5	184845.5	185697	186506	187336	188137	188950	189761	190574.5	191386	192194.5	193014	193843.5	194651	195478	196293	197111.5	197913	198740.5	199539	200347.5	201161	201951.5
Nebraska	148538	150207	151900	153596	155287	156967	158645	160311	161967	163635	165304.5	166964.5	168612	170268.5	171912.5	173556	175186.5	176822.5	178457	180076.5	181698.5	183318	184921.5	186541.5	188151.5	189738.5	191347.5	192921	194524.5	196111	197708	199280.5	200854.5	202417.5	203984.5	205558	207122	208675.5	210255.5	211806	213365.5	214909	216465	218032	219585.5	221130.5	222667	224227	225755	227275	228783.5	230312	231835.5	233366	234885	236416.5	237965	239469.5	240956	242472	243986.5	245463	246987.5	248494	249994.5	251500.5	252980.5	254466	255964.5	257456	258940	260436	261894	263377.5	264854.5	266337	267815.5	269333.5	270778	272257.5	273701.5	275178.5	276655.5	278090	279531.5	281012	282461	283944	285380.5	286830.5	288285.5	289718.5	291165	292571	294027	295444.5	296910	298345	299780	301210.5	302652.5	304083	305476.5	306886.5	308311.5	309727.5	311154	312557	313950.5	315359.5	316801	318212	319594.5	321016.5	322409.5	323818.5	325253	326690.5	328091	329492.5	330905	332280	333651	335028	336452.5	337797.5	339155.5	340537	341921	343270.5	344660	346044.5	347443	348807	350187.5	351533.5	352898.5	354275.5	355619.5	356972	358319.5	359655	361017.5	362365.5	363678.5	365045	366392	367733.5	369085.5	370406.5
Nevada	184223	187128	190043	192940	195818	198678	201516	204331	207137.5	209940	212731	215501	218253	220996.5	223735.5	226448	229171	231858	234535.5	237216	239852.5	242509.5	245166.5	247778	250398.5	253008	255613	258188.5	260766	263321.5	265884	268434.5	270967	273507.5	276037	278551	281053	283536	286039.5	288515	290982	293471.5	295962	298379.5	300813	303273	305707	308119	310536	312975.5	315353	317752.5	320153.5	322555.5	324979	327380	329746.5	332119	334419.5	336796.5	339200.5	341588	343912.5	346311	348598.5	350980	353311	355635	357968.5	360309.5	362649	364959.5	367332	369642.5	371968	374263.5	376567.5	378853.5	381189	383481.5	385772	388035	390325.5	392642	394909.5	397147.5	399430	401706.5	404004	406273	408552.5	410823.5	413116	415345	417602.5	419846	422119.5	424351.5	426588	428827.5	431057.5	433315.5	435498.5	437733.5	439970	442184	444412	446617.5	448833.5	451025.5	453221	455453	457674.5	459907.5	462097	464304	466482.5	468666	470858	473063	475239.5	477425	479577.5	481794.5	483991	486166.5	488343	490499	492671.5	494820.5	497001.5	499148	501332.5	503534.5	505706.5	507857	510032.5	512205	514346	516432	518622	520810.5	522961.5	525085	527145	529254	531360.5	533492	535614.5	537762.5
NewHampshire	30440	31434	32440	33459	34486	35521	36566	37608	38668	39742	40822.5	41908.5	43001	44100	45207	46316	47426	48538.5	49661	50783.5	51912.5	53036.5	54177	55321	56455.5	57603.5	58743.5	59886.5	61030.5	62179.5	63330	64472	65631	66772.5	67931.5	69078.5	70223.5	71388.5	72540.5	73699	74847.5	76001.5	77160.5	78319.5	79476.5	80630.5	81786	82945	84092	85252.5	86416.5	87562	88714	89881	91033	92177	93330	94498.5	95651.5	96804	97964	99116	100274.5	101430	102584	103737.5	104885	106037.5	107202.5	108350.5	109500.5	110631.5	111769.5	112916	114068.5	115217.5	116346.5	117506.5	118652	119793	120899	122038	123200.5	124309.5	125432.5	126577	127717.5	128873	130008.5	131119.5	132239.5	133378.5	134512.5	135668.5	136792.5	137894.5	139024.5	140135	141246.5	142385	143507	144606.5	145758	146878.5	147984.5	149094.5	150213	151312.5	152416	153528	154651	155755	156869.5	157968.5	159082	160192	161291.5	162391	163508.5	164626	165722	166789.5	167883	168972	170069	171184.5	172271.5	173376.5	174471.5	175569.5	176645.5	177693	178785	179866	180937.5	182026.5	183101	184208.5	185319	186382	187478	188553.5	189644.5	190685.5	191767	192842.5	193941	195025	196115.5	197201.5
NewJersey	395894.5	401555	407218.5	412864.5	418486	424076	429636.5	435148.5	440641.5	446116	451551	456965.5	462368	467751.5	473102.5	478418	483725.5	489004.5	494243	499480.5	504744.5	509959	515121	520288.5	525394.5	530533.5	535632.5	540707	545797.5	550860	555897	560822.5	565852.5	570820.5	575788	580719	585608.5	590534	595434.5	600309.5	605221	610085	614962	619857	624672	629479.5	634300	639105	643862.5	648681.5	653487	658219.5	663051.5	667795	672506.5	677247	681946.5	686686	691412	696128	700829.5	705534	710249	714882.5	719561.5	724271	728977	733695	738344.5	743027.5	747606.5	752186.5	756810.5	761477.5	766149	770765.5	775429	780066	784633	789221.5	793781	798395.5	803051	807618	812213	816793.5	821309.5	825872.5	830421.5	834955.5	839458	844070	848600	853109	857678	862208	866777.5	871306.5	875750.5	880348	884885	889367	893978.5	898474.5	903050	907577.5	912091.5	916603.5	921111.5	925616	930114	934608	939098	943571.5	948025	952505.5	957014	961511.5	965959	970394	974923	979346.5	983764	988255.5	992651.5	997058.5	1001531	1005954	1010351	1014792.5	1019271.5	1023725	1028146.5	1032494	1036937.5	1041277	1045670	1050145	1054596	1059053.5	1063487	1067890	1072367.5	1076796	1081228	1085680	1090082	1094489.5	1098850	1103299.5
NewMexico	118493	120451	122433	124412	126391	128363	130322	132263.5	134204	136152	138095.5	140021.5	141948.5	143864	145774.5	147681	149569	151467.5	153343.5	155224	157114.5	158992	160865	162730	164576.5	166432.5	168253	170102.5	171955	173790	175627.5	177462.5	179283	181107.5	182897.5	184711.5	186520	188326.5	190120	191922	193725	195529.5	197310	199090.5	200838.5	202586.5	204387	206179	207976	209745.5	211498.5	213254.5	214982	216714.5	218480.5	220200.5	221958	223703.5	225456	227189	228931	230669	232435.5	234146.5	235903.5	237624	239323.5	241051.5	242797.5	244490.5	246215	247915	249627	251343.5	253034.5	254704.5	256409	258111.5	259794.5	261462.5	263180.5	264887	266577	268283	269936	271641	273281.5	274967	276631	278315	279965.5	281632.5	283300.5	284970.5	286637.5	288291	289930.5	291591.5	293208	294828.5	296483.5	298142.5	299782.5	301408	303088	304731	306372.5	308051	309648	311320.5	312933.5	314576	316194	317844.5	319469	321078.5	322713	324302	325909.5	327529	329125	330737	332353.5	333997	335586	337181	338805.5	340371	341976.5	343557.5	345175	346768.5	348353	349943.5	351514.5	353128.5	354671	356254	357831.5	359389.5	360979	362540.5	364112.5	365700	367276	368818.5	370358	371945	373522.5	375079.5
NewYork	764926	776056	787211.5	798312	809368.5	820346.5	831238	842029.5	852794	863547	874281.5	884933	895540	906067	916530	926954	937312.5	947665	957956	968205	978413.5	988579.5	998693.5	1008739.5	1018791.5	1028758.5	1038750.5	1048690.5	1058592.5	1068453	1078294.5	1088041	1097741	1107484.5	1117191	1126827.5	1136426	1146086.5	1155636.5	1165209	1174731.5	1184273.5	1193686.5	1203129	1212558.5	1221912	1231325.5	1240637.5	1249975.5	1259248.5	1268600.5	1277927	1287181.5	1296320.5	1305551	1314737	1323912	1333131.5	1342276.5	1351387.5	1360547	1369668.5	1378741	1387803.5	1396914	1406027.5	1415053.5	1424001.5	1433029	1442008	1450973.5	1459900	1468923.5	1477832	1486839.5	1495759.5	1504657.5	1513519.5	1522369	1531292.5	1540140	1549025	1557904	1566802.5	1575568	1584342.5	1593119.5	1601970	1610791.5	1619620.5	1628384.5	1637187.5	1645872.5	1654620	1663314	1672015	1680681.5	1689460	1698130	1706906	1715620	1724360	1733016	1741656.5	1750286	1759008.5	1767563	1776239	1784753	1793354	1801984.5	1810546	1819111	1827708.5	1836261	1844842.5	1853476.5	1862009	1870449	1878943.5	1887500.5	1896063.5	1904581	1913128.5	1921683	1930182	1938778	1947155.5	1955632	1964050.5	1972549	1981038.5	1989504.5	1997856	2006272.5	2014719.5	2023130.5	2031556	2039953.5	2048366	2056799	2065184.5	2073446	2081740	2090155	2098509.5	2106849	2115160	2123474.5	2131854.5
NorthCarolina	430204	436896	443696.5	450498.5	457334.5	464191.5	471053	477890.5	484756.5	491678	498605	505573	512522.5	519507.5	526481	533450.5	540448.5	547438	554437	561426	568447.5	575470.5	582504.5	589515	596570	603588	610664	617701	624809	631834.5	638902	645980	653055	660101	667194.5	674285.5	681337	688415.5	695525	702638.5	709732.5	716837.5	723930.5	731024	738141.5	745216.5	752328.5	759405	766471.5	773574	780613	787736	794802.5	801892	808929.5	815956	823028.5	830109.5	837108	844218	851316	858334.5	865330	872400	879416	886474	893546	900560	907565.5	914685.5	921678	928665	935674	942595.5	949581	956510.5	963448	970420	977402	984416	991331.5	998250.5	1005236	1012181	1019149.5	1025998.5	1032967.5	1039818.5	1046783	1053675.5	1060521.5	1067423	1074280	1081062	1087846	1094674.5	1101540	1108352.5	1115105.5	1121849	1128658	1135390	1142088.5	1148818.5	1155493.5	1162283.5	1168975.5	1175682.5	1182418	1189148	1195912	1202622	1209226	1215972.5	1222652.5	1229257	1235949.5	1242558	1249225	1255922.5	1262510.5	1269138	1275744.5	1282312	1288913.5	1295490	1302124	1308753.5	1315368	1322038	1328608.5	1335215.5	1341740	1348256	1354780.5	1361291.5	1367887	1374420	1380998	1387603.5	1394171	1400653.5	1407068	1413429	1419801.5	1426152.5	1432581.5	1439027.5	1445504	1452021.5
